image1,image2,identity1,identity2,demographic1,demographic2,gender1,gender2,age1,age2,label,cosine_similarity,euclidean_distance,cosine_distance
data\processed\lfw\lfw\Ingrid_Betancourt\Ingrid_Betancourt_0001.jpg,data\processed\lfw\lfw\Andrzej_Tyszkiewicz\Andrzej_Tyszkiewicz_0001.jpg,Ingrid_Betancourt,Andrzej_Tyszkiewicz,lfw,lfw,,,,,0,0.2660921,20.199898,0.73390794
data\processed\lfw\lfw\Richard_Myers\Richard_Myers_0001.jpg,data\processed\lfw\lfw\Richard_Myers\Richard_Myers_0004.jpg,Richard_Myers,Richard_Myers,lfw,lfw,,,,,1,0.3205167,21.238632,0.6794833
data\processed\lfw\lfw\John_Snow\John_Snow_0003.jpg,data\processed\lfw\lfw\John_Snow\John_Snow_0010.jpg,John_Snow,John_Snow,lfw,lfw,,,,,1,0.592731,15.350097,0.407269
data\processed\lfw\lfw\Geoff_Hoon\Geoff_Hoon_0004.jpg,data\processed\lfw\lfw\Geoff_Hoon\Geoff_Hoon_0007.jpg,Geoff_Hoon,Geoff_Hoon,lfw,lfw,,,,,1,0.45617986,18.401726,0.54382014
data\processed\lfw\lfw\Adisai_Bodharamik\Adisai_Bodharamik_0001.jpg,data\processed\lfw\lfw\Bob_Newhart\Bob_Newhart_0001.jpg,Adisai_Bodharamik,Bob_Newhart,lfw,lfw,,,,,0,0.23353489,19.839622,0.7664651
data\processed\lfw\lfw\Nicole_Kidman\Nicole_Kidman_0004.jpg,data\processed\lfw\lfw\Nicole_Kidman\Nicole_Kidman_0008.jpg,Nicole_Kidman,Nicole_Kidman,lfw,lfw,,,,,1,-0.0047788327,24.42172,1.0047789
data\processed\lfw\lfw\Brian_Williams\Brian_Williams_0001.jpg,data\processed\lfw\lfw\Amanda_Bynes\Amanda_Bynes_0002.jpg,Brian_Williams,Amanda_Bynes,lfw,lfw,,,,,0,0.25070193,19.390892,0.7492981
data\processed\lfw\lfw\Cherie_Blair\Cherie_Blair_0002.jpg,data\processed\lfw\lfw\Cherie_Blair\Cherie_Blair_0004.jpg,Cherie_Blair,Cherie_Blair,lfw,lfw,,,,,1,0.52690846,17.460386,0.47309154
data\processed\lfw\lfw\John_Travolta\John_Travolta_0004.jpg,data\processed\lfw\lfw\John_Travolta\John_Travolta_0007.jpg,John_Travolta,John_Travolta,lfw,lfw,,,,,1,0.27984026,15.84362,0.72015977
data\processed\lfw\lfw\Heidi_Klum\Heidi_Klum_0002.jpg,data\processed\lfw\lfw\Heidi_Klum\Heidi_Klum_0005.jpg,Heidi_Klum,Heidi_Klum,lfw,lfw,,,,,1,0.6873646,17.601824,0.31263542
data\processed\lfw\lfw\Troy_Polamalu\Troy_Polamalu_0001.jpg,data\processed\lfw\lfw\Marian_Dolan\Marian_Dolan_0001.jpg,Troy_Polamalu,Marian_Dolan,lfw,lfw,,,,,0,0.23965089,19.355963,0.7603491
data\processed\lfw\lfw\Chip_Burrus\Chip_Burrus_0001.jpg,data\processed\lfw\lfw\Erick_Barkley\Erick_Barkley_0001.jpg,Chip_Burrus,Erick_Barkley,lfw,lfw,,,,,0,0.14294997,21.418428,0.85705006
data\processed\lfw\lfw\Brock_Berlin\Brock_Berlin_0001.jpg,data\processed\lfw\lfw\Thomas_Bjorn\Thomas_Bjorn_0001.jpg,Brock_Berlin,Thomas_Bjorn,lfw,lfw,,,,,0,0.37750688,18.411083,0.62249315
data\processed\lfw\lfw\Sergei_Yastrzhembsky\Sergei_Yastrzhembsky_0001.jpg,data\processed\lfw\lfw\Doris_Schroeder\Doris_Schroeder_0002.jpg,Sergei_Yastrzhembsky,Doris_Schroeder,lfw,lfw,,,,,0,0.09637182,24.571493,0.9036282
data\processed\lfw\lfw\Pham_Thi_Mai_Phuong\Pham_Thi_Mai_Phuong_0001.jpg,data\processed\lfw\lfw\Jennifer_Gratz\Jennifer_Gratz_0001.jpg,Pham_Thi_Mai_Phuong,Jennifer_Gratz,lfw,lfw,,,,,0,0.33588436,18.642498,0.66411567
data\processed\lfw\lfw\Matt_Braker\Matt_Braker_0001.jpg,data\processed\lfw\lfw\Pedro_Velasquez\Pedro_Velasquez_0001.jpg,Matt_Braker,Pedro_Velasquez,lfw,lfw,,,,,0,0.32110915,19.564867,0.6788908
data\processed\lfw\lfw\Pedro_Almodovar\Pedro_Almodovar_0001.jpg,data\processed\lfw\lfw\Pedro_Almodovar\Pedro_Almodovar_0005.jpg,Pedro_Almodovar,Pedro_Almodovar,lfw,lfw,,,,,1,0.7138354,12.649479,0.28616458
data\processed\lfw\lfw\Scott_Weiland\Scott_Weiland_0001.jpg,data\processed\lfw\lfw\Roberto_Tovar\Roberto_Tovar_0001.jpg,Scott_Weiland,Roberto_Tovar,lfw,lfw,,,,,0,0.34751183,18.6237,0.6524882
data\processed\lfw\lfw\Condoleezza_Rice\Condoleezza_Rice_0005.jpg,data\processed\lfw\lfw\Condoleezza_Rice\Condoleezza_Rice_0006.jpg,Condoleezza_Rice,Condoleezza_Rice,lfw,lfw,,,,,1,0.02585693,17.525106,0.9741431
data\processed\lfw\lfw\Darlene_Garrettson\Darlene_Garrettson_0001.jpg,data\processed\lfw\lfw\Peter_Arnett\Peter_Arnett_0002.jpg,Darlene_Garrettson,Peter_Arnett,lfw,lfw,,,,,0,0.1622473,22.258787,0.8377527
data\processed\lfw\lfw\Daniele_Nardello\Daniele_Nardello_0001.jpg,data\processed\lfw\lfw\Alan_Dershowitz\Alan_Dershowitz_0001.jpg,Daniele_Nardello,Alan_Dershowitz,lfw,lfw,,,,,0,0.062163897,21.077124,0.9378361
data\processed\lfw\lfw\Nick_Cassavetes\Nick_Cassavetes_0001.jpg,data\processed\lfw\lfw\Robert_Korzeniowski\Robert_Korzeniowski_0001.jpg,Nick_Cassavetes,Robert_Korzeniowski,lfw,lfw,,,,,0,0.10245364,20.850983,0.89754635
data\processed\lfw\lfw\Meg_Mallon\Meg_Mallon_0001.jpg,data\processed\lfw\lfw\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0012.jpg,Meg_Mallon,Recep_Tayyip_Erdogan,lfw,lfw,,,,,0,0.35391587,17.48014,0.64608413
data\processed\lfw\lfw\Helen_Darling\Helen_Darling_0001.jpg,data\processed\lfw\lfw\Rahul_Dravid\Rahul_Dravid_0001.jpg,Helen_Darling,Rahul_Dravid,lfw,lfw,,,,,0,0.2839761,21.983164,0.7160239
data\processed\lfw\lfw\Michelle_Kwan\Michelle_Kwan_0002.jpg,data\processed\lfw\lfw\Michelle_Kwan\Michelle_Kwan_0003.jpg,Michelle_Kwan,Michelle_Kwan,lfw,lfw,,,,,1,0.43231913,20.056543,0.56768084
data\processed\lfw\lfw\Carlos_Lordkipanitse\Carlos_Lordkipanitse_0001.jpg,data\processed\lfw\lfw\Stephen_Friedman\Stephen_Friedman_0002.jpg,Carlos_Lordkipanitse,Stephen_Friedman,lfw,lfw,,,,,0,0.29229662,19.928923,0.70770335
data\processed\lfw\lfw\Dave_Potter\Dave_Potter_0001.jpg,data\processed\lfw\lfw\Andre_Bucher\Andre_Bucher_0001.jpg,Dave_Potter,Andre_Bucher,lfw,lfw,,,,,0,0.035663646,22.07002,0.96433634
data\processed\lfw\lfw\Monica_Serra\Monica_Serra_0001.jpg,data\processed\lfw\lfw\Andy_Perez\Andy_Perez_0001.jpg,Monica_Serra,Andy_Perez,lfw,lfw,,,,,0,0.39502123,19.220335,0.6049788
data\processed\lfw\lfw\Gloria_Macapagal_Arroyo\Gloria_Macapagal_Arroyo_0040.jpg,data\processed\lfw\lfw\Gloria_Macapagal_Arroyo\Gloria_Macapagal_Arroyo_0041.jpg,Gloria_Macapagal_Arroyo,Gloria_Macapagal_Arroyo,lfw,lfw,,,,,1,0.583372,17.368662,0.416628
data\processed\lfw\lfw\Michael_Friedman\Michael_Friedman_0001.jpg,data\processed\lfw\lfw\Allan_Wagner\Allan_Wagner_0001.jpg,Michael_Friedman,Allan_Wagner,lfw,lfw,,,,,0,0.3328341,18.813004,0.6671659
data\processed\lfw\lfw\Jackie_Dennis\Jackie_Dennis_0001.jpg,data\processed\lfw\lfw\Vladimir_Golovlyov\Vladimir_Golovlyov_0001.jpg,Jackie_Dennis,Vladimir_Golovlyov,lfw,lfw,,,,,0,0.58015686,16.605885,0.41984314
data\processed\lfw\lfw\Carlos_Ruckauf\Carlos_Ruckauf_0001.jpg,data\processed\lfw\lfw\Paddy_Long\Paddy_Long_0001.jpg,Carlos_Ruckauf,Paddy_Long,lfw,lfw,,,,,0,0.32457694,20.036722,0.675423
data\processed\lfw\lfw\David_Tornberg\David_Tornberg_0001.jpg,data\processed\lfw\lfw\Tom_OBrien\Tom_OBrien_0001.jpg,David_Tornberg,Tom_OBrien,lfw,lfw,,,,,0,0.38080332,21.777637,0.61919665
data\processed\lfw\lfw\Bill_Cartwright\Bill_Cartwright_0001.jpg,data\processed\lfw\lfw\Michael_Ballack\Michael_Ballack_0002.jpg,Bill_Cartwright,Michael_Ballack,lfw,lfw,,,,,0,0.23894447,22.133118,0.7610555
data\processed\lfw\lfw\Nastia_Liukin\Nastia_Liukin_0001.jpg,data\processed\lfw\lfw\Richard_Lugar\Richard_Lugar_0001.jpg,Nastia_Liukin,Richard_Lugar,lfw,lfw,,,,,0,0.3004681,20.027626,0.6995319
data\processed\lfw\lfw\William_Bratton\William_Bratton_0002.jpg,data\processed\lfw\lfw\William_Bratton\William_Bratton_0003.jpg,William_Bratton,William_Bratton,lfw,lfw,,,,,1,0.50037265,16.798265,0.49962735
data\processed\lfw\lfw\Quin_Snyder\Quin_Snyder_0001.jpg,data\processed\lfw\lfw\Saeed_Anwar\Saeed_Anwar_0001.jpg,Quin_Snyder,Saeed_Anwar,lfw,lfw,,,,,0,0.08029265,25.901678,0.91970736
data\processed\lfw\lfw\Mireya_Moscoso\Mireya_Moscoso_0001.jpg,data\processed\lfw\lfw\Pat_Wharton\Pat_Wharton_0001.jpg,Mireya_Moscoso,Pat_Wharton,lfw,lfw,,,,,0,0.17950529,24.174759,0.8204947
data\processed\lfw\lfw\Tony_Shalhoub\Tony_Shalhoub_0002.jpg,data\processed\lfw\lfw\Jose_Canseco_Sr\Jose_Canseco_Sr_0001.jpg,Tony_Shalhoub,Jose_Canseco_Sr,lfw,lfw,,,,,0,0.08229536,23.07294,0.91770464
data\processed\lfw\lfw\Yolanda_King\Yolanda_King_0001.jpg,data\processed\lfw\lfw\Caroline_Dhavernas\Caroline_Dhavernas_0001.jpg,Yolanda_King,Caroline_Dhavernas,lfw,lfw,,,,,0,0.5079859,19.919455,0.4920141
data\processed\lfw\lfw\Albaro_Recoba\Albaro_Recoba_0001.jpg,data\processed\lfw\lfw\Zara_Akhmadova\Zara_Akhmadova_0001.jpg,Albaro_Recoba,Zara_Akhmadova,lfw,lfw,,,,,0,0.0871339,20.184391,0.9128661
data\processed\lfw\lfw\Megawati_Sukarnoputri\Megawati_Sukarnoputri_0018.jpg,data\processed\lfw\lfw\Megawati_Sukarnoputri\Megawati_Sukarnoputri_0031.jpg,Megawati_Sukarnoputri,Megawati_Sukarnoputri,lfw,lfw,,,,,1,0.39526606,19.50353,0.60473394
data\processed\lfw\lfw\James_Mathis\James_Mathis_0001.jpg,data\processed\lfw\lfw\Sachiko_Yamada\Sachiko_Yamada_0004.jpg,James_Mathis,Sachiko_Yamada,lfw,lfw,,,,,0,0.2088133,15.538343,0.7911867
data\processed\lfw\lfw\Ben_Affleck\Ben_Affleck_0001.jpg,data\processed\lfw\lfw\Ben_Affleck\Ben_Affleck_0002.jpg,Ben_Affleck,Ben_Affleck,lfw,lfw,,,,,1,0.48130235,18.648947,0.5186976
data\processed\lfw\lfw\Michael_Sullivan\Michael_Sullivan_0001.jpg,data\processed\lfw\lfw\Tian_Zhuang_Zhuang\Tian_Zhuang_Zhuang_0001.jpg,Michael_Sullivan,Tian_Zhuang_Zhuang,lfw,lfw,,,,,0,0.2818474,20.756039,0.71815264
data\processed\lfw\lfw\Michael_Winterbottom\Michael_Winterbottom_0002.jpg,data\processed\lfw\lfw\Michael_Winterbottom\Michael_Winterbottom_0003.jpg,Michael_Winterbottom,Michael_Winterbottom,lfw,lfw,,,,,1,0.722877,15.690483,0.27712297
data\processed\lfw\lfw\Mark_Gottfried\Mark_Gottfried_0001.jpg,data\processed\lfw\lfw\Mark_Gottfried\Mark_Gottfried_0002.jpg,Mark_Gottfried,Mark_Gottfried,lfw,lfw,,,,,1,0.4385043,17.839983,0.56149566
data\processed\lfw\lfw\Julianne_Moore\Julianne_Moore_0012.jpg,data\processed\lfw\lfw\Julianne_Moore\Julianne_Moore_0016.jpg,Julianne_Moore,Julianne_Moore,lfw,lfw,,,,,1,0.30804142,20.76092,0.69195855
data\processed\lfw\lfw\Jorge_Batlle\Jorge_Batlle_0002.jpg,data\processed\lfw\lfw\John_Stockton\John_Stockton_0001.jpg,Jorge_Batlle,John_Stockton,lfw,lfw,,,,,0,0.13027807,18.531874,0.86972195
data\processed\lfw\lfw\Robert_Blake\Robert_Blake_0002.jpg,data\processed\lfw\lfw\Robert_Blake\Robert_Blake_0005.jpg,Robert_Blake,Robert_Blake,lfw,lfw,,,,,1,0.1807841,27.455439,0.8192159
data\processed\lfw\lfw\James_McMahon\James_McMahon_0001.jpg,data\processed\lfw\lfw\Charles_Bell\Charles_Bell_0001.jpg,James_McMahon,Charles_Bell,lfw,lfw,,,,,0,0.3496027,18.131886,0.6503973
data\processed\lfw\lfw\Dennis_Hastert\Dennis_Hastert_0003.jpg,data\processed\lfw\lfw\Dennis_Hastert\Dennis_Hastert_0005.jpg,Dennis_Hastert,Dennis_Hastert,lfw,lfw,,,,,1,0.5131369,17.700014,0.48686308
data\processed\lfw\lfw\Lara_Logan\Lara_Logan_0001.jpg,data\processed\lfw\lfw\Nova_Esther_Guthrie\Nova_Esther_Guthrie_0001.jpg,Lara_Logan,Nova_Esther_Guthrie,lfw,lfw,,,,,0,0.28756198,22.906853,0.712438
data\processed\lfw\lfw\Jonathan_Tiomkin\Jonathan_Tiomkin_0001.jpg,data\processed\lfw\lfw\Juan_Carlos_Ortega\Juan_Carlos_Ortega_0001.jpg,Jonathan_Tiomkin,Juan_Carlos_Ortega,lfw,lfw,,,,,0,0.40281248,17.078222,0.5971875
data\processed\lfw\lfw\Kristanna_Loken\Kristanna_Loken_0001.jpg,data\processed\lfw\lfw\Almeida_Baptista\Almeida_Baptista_0001.jpg,Kristanna_Loken,Almeida_Baptista,lfw,lfw,,,,,0,0.31784013,23.885803,0.6821599
data\processed\lfw\lfw\Derek_Parra\Derek_Parra_0001.jpg,data\processed\lfw\lfw\Platon_Lebedev\Platon_Lebedev_0001.jpg,Derek_Parra,Platon_Lebedev,lfw,lfw,,,,,0,0.20493855,22.840544,0.79506147
data\processed\lfw\lfw\Zydrunas_Ilgauskas\Zydrunas_Ilgauskas_0001.jpg,data\processed\lfw\lfw\Nino_DAngelo\Nino_DAngelo_0001.jpg,Zydrunas_Ilgauskas,Nino_DAngelo,lfw,lfw,,,,,0,0.13013804,21.024527,0.86986196
data\processed\lfw\lfw\Muwafak_al-Ani\Muwafak_al-Ani_0001.jpg,data\processed\lfw\lfw\Ignacio_Antonio_Velasco\Ignacio_Antonio_Velasco_0001.jpg,Muwafak_al-Ani,Ignacio_Antonio_Velasco,lfw,lfw,,,,,0,0.14359085,21.52685,0.85640913
data\processed\lfw\lfw\Fidel_Castro\Fidel_Castro_0005.jpg,data\processed\lfw\lfw\Fidel_Castro\Fidel_Castro_0007.jpg,Fidel_Castro,Fidel_Castro,lfw,lfw,,,,,1,0.13872014,20.739262,0.86127985
data\processed\lfw\lfw\Arianna_Huffington\Arianna_Huffington_0002.jpg,data\processed\lfw\lfw\Arianna_Huffington\Arianna_Huffington_0003.jpg,Arianna_Huffington,Arianna_Huffington,lfw,lfw,,,,,1,0.5227812,18.614504,0.4772188
data\processed\lfw\lfw\Mireya_Moscoso\Mireya_Moscoso_0003.jpg,data\processed\lfw\lfw\Mireya_Moscoso\Mireya_Moscoso_0005.jpg,Mireya_Moscoso,Mireya_Moscoso,lfw,lfw,,,,,1,0.6987511,15.2933035,0.3012489
data\processed\lfw\lfw\Mukhtar_Alytnbayev\Mukhtar_Alytnbayev_0001.jpg,data\processed\lfw\lfw\Michael_Caine\Michael_Caine_0001.jpg,Mukhtar_Alytnbayev,Michael_Caine,lfw,lfw,,,,,0,0.012600959,21.250858,0.98739904
data\processed\lfw\lfw\Ann_Godbehere\Ann_Godbehere_0001.jpg,data\processed\lfw\lfw\Paula_Abdul\Paula_Abdul_0001.jpg,Ann_Godbehere,Paula_Abdul,lfw,lfw,,,,,0,0.26606438,23.327564,0.7339356
data\processed\lfw\lfw\Jelena_Dokic\Jelena_Dokic_0003.jpg,data\processed\lfw\lfw\Jelena_Dokic\Jelena_Dokic_0006.jpg,Jelena_Dokic,Jelena_Dokic,lfw,lfw,,,,,1,0.5127726,15.834489,0.48722738
data\processed\lfw\lfw\Kobe_Bryant\Kobe_Bryant_0001.jpg,data\processed\lfw\lfw\Kobe_Bryant\Kobe_Bryant_0003.jpg,Kobe_Bryant,Kobe_Bryant,lfw,lfw,,,,,1,0.28930023,21.225122,0.7106998
data\processed\lfw\lfw\Kenneth_Cooper\Kenneth_Cooper_0001.jpg,data\processed\lfw\lfw\Gabriel_Valdes\Gabriel_Valdes_0002.jpg,Kenneth_Cooper,Gabriel_Valdes,lfw,lfw,,,,,0,0.10097044,23.5894,0.89902955
data\processed\lfw\lfw\Luo_Linquan\Luo_Linquan_0001.jpg,data\processed\lfw\lfw\Holly_Hunter\Holly_Hunter_0001.jpg,Luo_Linquan,Holly_Hunter,lfw,lfw,,,,,0,0.0476009,21.767088,0.9523991
data\processed\lfw\lfw\Johnny_Carson\Johnny_Carson_0001.jpg,data\processed\lfw\lfw\Johnny_Carson\Johnny_Carson_0002.jpg,Johnny_Carson,Johnny_Carson,lfw,lfw,,,,,1,0.13994509,23.08869,0.8600549
data\processed\lfw\lfw\Roseanne_Barr\Roseanne_Barr_0002.jpg,data\processed\lfw\lfw\Roseanne_Barr\Roseanne_Barr_0003.jpg,Roseanne_Barr,Roseanne_Barr,lfw,lfw,,,,,1,0.34454182,22.752623,0.6554582
data\processed\lfw\lfw\Boris_Becker\Boris_Becker_0005.jpg,data\processed\lfw\lfw\Boris_Becker\Boris_Becker_0006.jpg,Boris_Becker,Boris_Becker,lfw,lfw,,,,,1,0.6165862,16.576181,0.3834138
data\processed\lfw\lfw\Tim_Floyd\Tim_Floyd_0002.jpg,data\processed\lfw\lfw\Barbara_Becker\Barbara_Becker_0001.jpg,Tim_Floyd,Barbara_Becker,lfw,lfw,,,,,0,0.33464283,21.613775,0.6653572
data\processed\lfw\lfw\Ozzy_Osbourne\Ozzy_Osbourne_0002.jpg,data\processed\lfw\lfw\Matthew_Ouimet\Matthew_Ouimet_0001.jpg,Ozzy_Osbourne,Matthew_Ouimet,lfw,lfw,,,,,0,0.2639684,22.990967,0.7360316
data\processed\lfw\lfw\Noel_Niell\Noel_Niell_0001.jpg,data\processed\lfw\lfw\Ringo_Starr\Ringo_Starr_0001.jpg,Noel_Niell,Ringo_Starr,lfw,lfw,,,,,0,0.04169393,19.83771,0.9583061
data\processed\lfw\lfw\Catherine_Zeta-Jones\Catherine_Zeta-Jones_0003.jpg,data\processed\lfw\lfw\Catherine_Zeta-Jones\Catherine_Zeta-Jones_0009.jpg,Catherine_Zeta-Jones,Catherine_Zeta-Jones,lfw,lfw,,,,,1,0.53266364,18.090425,0.46733636
data\processed\lfw\lfw\Paul_Tagliabue\Paul_Tagliabue_0003.jpg,data\processed\lfw\lfw\Paul_Tagliabue\Paul_Tagliabue_0004.jpg,Paul_Tagliabue,Paul_Tagliabue,lfw,lfw,,,,,1,0.6174924,14.325896,0.38250762
data\processed\lfw\lfw\Ibrahim_Rugova\Ibrahim_Rugova_0001.jpg,data\processed\lfw\lfw\Michel_Charles_Chretien\Michel_Charles_Chretien_0001.jpg,Ibrahim_Rugova,Michel_Charles_Chretien,lfw,lfw,,,,,0,0.16974907,21.404085,0.8302509
data\processed\lfw\lfw\John_Paul_II\John_Paul_II_0003.jpg,data\processed\lfw\lfw\John_Paul_II\John_Paul_II_0008.jpg,John_Paul_II,John_Paul_II,lfw,lfw,,,,,1,0.13114272,22.788649,0.86885726
data\processed\lfw\lfw\Vincent_Gallo\Vincent_Gallo_0001.jpg,data\processed\lfw\lfw\Vincent_Gallo\Vincent_Gallo_0002.jpg,Vincent_Gallo,Vincent_Gallo,lfw,lfw,,,,,1,0.49774578,17.305918,0.50225425
data\processed\lfw\lfw\Lee_Soo-hyuck\Lee_Soo-hyuck_0001.jpg,data\processed\lfw\lfw\Lee_Soo-hyuck\Lee_Soo-hyuck_0003.jpg,Lee_Soo-hyuck,Lee_Soo-hyuck,lfw,lfw,,,,,1,0.6857774,12.240543,0.31422257
data\processed\lfw\lfw\Laura_Bush\Laura_Bush_0004.jpg,data\processed\lfw\lfw\Laura_Bush\Laura_Bush_0041.jpg,Laura_Bush,Laura_Bush,lfw,lfw,,,,,1,0.6404209,17.618544,0.3595791
data\processed\lfw\lfw\Bob_Riley\Bob_Riley_0001.jpg,data\processed\lfw\lfw\Ana_Palacio\Ana_Palacio_0006.jpg,Bob_Riley,Ana_Palacio,lfw,lfw,,,,,0,-0.1431408,27.331787,1.1431408
data\processed\lfw\lfw\Margerry_Bakley\Margerry_Bakley_0001.jpg,data\processed\lfw\lfw\Kim_Dong-hwa\Kim_Dong-hwa_0001.jpg,Margerry_Bakley,Kim_Dong-hwa,lfw,lfw,,,,,0,0.14419279,24.555935,0.8558072
data\processed\lfw\lfw\Christine_Todd_Whitman\Christine_Todd_Whitman_0003.jpg,data\processed\lfw\lfw\Hisao_Oguchi\Hisao_Oguchi_0001.jpg,Christine_Todd_Whitman,Hisao_Oguchi,lfw,lfw,,,,,0,0.43288493,20.538195,0.56711507
data\processed\lfw\lfw\Joe_Crede\Joe_Crede_0001.jpg,data\processed\lfw\lfw\Susan_Whelan\Susan_Whelan_0001.jpg,Joe_Crede,Susan_Whelan,lfw,lfw,,,,,0,0.16415831,23.486282,0.83584166
data\processed\lfw\lfw\Jimmy_Kimmel\Jimmy_Kimmel_0001.jpg,data\processed\lfw\lfw\Jimmy_Kimmel\Jimmy_Kimmel_0002.jpg,Jimmy_Kimmel,Jimmy_Kimmel,lfw,lfw,,,,,1,0.5766611,17.684786,0.4233389
data\processed\lfw\lfw\Joey_Mantia\Joey_Mantia_0001.jpg,data\processed\lfw\lfw\Wang_Fei\Wang_Fei_0001.jpg,Joey_Mantia,Wang_Fei,lfw,lfw,,,,,0,0.24073148,14.864775,0.7592685
data\processed\lfw\lfw\Donald_Fehr\Donald_Fehr_0002.jpg,data\processed\lfw\lfw\Donald_Fehr\Donald_Fehr_0004.jpg,Donald_Fehr,Donald_Fehr,lfw,lfw,,,,,1,0.45734307,19.38201,0.5426569
data\processed\lfw\lfw\Herb_Sendek\Herb_Sendek_0002.jpg,data\processed\lfw\lfw\Michael_Rolinee\Michael_Rolinee_0001.jpg,Herb_Sendek,Michael_Rolinee,lfw,lfw,,,,,0,0.27214283,19.290672,0.7278572
data\processed\lfw\lfw\Mike_Martz\Mike_Martz_0003.jpg,data\processed\lfw\lfw\Mike_Martz\Mike_Martz_0004.jpg,Mike_Martz,Mike_Martz,lfw,lfw,,,,,1,0.6579186,17.564547,0.34208143
data\processed\lfw\lfw\Vincent_Brooks\Vincent_Brooks_0001.jpg,data\processed\lfw\lfw\Angelina_Jolie\Angelina_Jolie_0005.jpg,Vincent_Brooks,Angelina_Jolie,lfw,lfw,,,,,0,0.35085294,18.983747,0.64914703
data\processed\lfw\lfw\John_Travolta\John_Travolta_0003.jpg,data\processed\lfw\lfw\John_Travolta\John_Travolta_0005.jpg,John_Travolta,John_Travolta,lfw,lfw,,,,,1,0.23691118,17.33481,0.7630888
data\processed\lfw\lfw\Gloria_Macapagal_Arroyo\Gloria_Macapagal_Arroyo_0014.jpg,data\processed\lfw\lfw\Gloria_Macapagal_Arroyo\Gloria_Macapagal_Arroyo_0036.jpg,Gloria_Macapagal_Arroyo,Gloria_Macapagal_Arroyo,lfw,lfw,,,,,1,0.63697726,15.294388,0.36302274
data\processed\lfw\lfw\Andy_Roddick\Andy_Roddick_0015.jpg,data\processed\lfw\lfw\Jimmy_Iovine\Jimmy_Iovine_0001.jpg,Andy_Roddick,Jimmy_Iovine,lfw,lfw,,,,,0,0.3082071,17.945879,0.6917929
data\processed\lfw\lfw\Tom_Cruise\Tom_Cruise_0002.jpg,data\processed\lfw\lfw\Tom_Cruise\Tom_Cruise_0004.jpg,Tom_Cruise,Tom_Cruise,lfw,lfw,,,,,1,0.59093356,15.884816,0.40906644
data\processed\lfw\lfw\Amelie_Mauresmo\Amelie_Mauresmo_0010.jpg,data\processed\lfw\lfw\Ernest_Hollings\Ernest_Hollings_0001.jpg,Amelie_Mauresmo,Ernest_Hollings,lfw,lfw,,,,,0,0.047513295,22.570827,0.9524867
data\processed\lfw\lfw\John_Abizaid\John_Abizaid_0001.jpg,data\processed\lfw\lfw\John_Abizaid\John_Abizaid_0005.jpg,John_Abizaid,John_Abizaid,lfw,lfw,,,,,1,0.36405796,18.064821,0.63594204
data\processed\lfw\lfw\John_Reid\John_Reid_0001.jpg,data\processed\lfw\lfw\John_Reid\John_Reid_0003.jpg,John_Reid,John_Reid,lfw,lfw,,,,,1,0.55468667,13.953127,0.44531333
data\processed\lfw\lfw\Randall_Terry\Randall_Terry_0001.jpg,data\processed\lfw\lfw\Parris_Glendening\Parris_Glendening_0002.jpg,Randall_Terry,Parris_Glendening,lfw,lfw,,,,,0,0.23481815,21.044266,0.76518184
data\processed\lfw\lfw\Scott_Hubbard\Scott_Hubbard_0001.jpg,data\processed\lfw\lfw\Pat_Rochester\Pat_Rochester_0001.jpg,Scott_Hubbard,Pat_Rochester,lfw,lfw,,,,,0,0.15069683,19.612396,0.8493032
data\processed\lfw\lfw\Wayne_Gretzky\Wayne_Gretzky_0001.jpg,data\processed\lfw\lfw\Wayne_Gretzky\Wayne_Gretzky_0004.jpg,Wayne_Gretzky,Wayne_Gretzky,lfw,lfw,,,,,1,0.5423848,16.870125,0.4576152
data\processed\lfw\lfw\Thomas_Manger\Thomas_Manger_0001.jpg,data\processed\lfw\lfw\Adolfo_Rodriguez_Saa\Adolfo_Rodriguez_Saa_0002.jpg,Thomas_Manger,Adolfo_Rodriguez_Saa,lfw,lfw,,,,,0,0.08176254,21.766548,0.91823745
data\processed\lfw\lfw\Corey_Maggette\Corey_Maggette_0001.jpg,data\processed\lfw\lfw\Mia_Mottley\Mia_Mottley_0001.jpg,Corey_Maggette,Mia_Mottley,lfw,lfw,,,,,0,0.2796631,23.61573,0.7203369
data\processed\lfw\lfw\Dereck_Whittenburg\Dereck_Whittenburg_0001.jpg,data\processed\lfw\lfw\Mike_Eskew\Mike_Eskew_0001.jpg,Dereck_Whittenburg,Mike_Eskew,lfw,lfw,,,,,0,0.2320469,24.539755,0.7679531
data\processed\lfw\lfw\Leonardo_DiCaprio\Leonardo_DiCaprio_0001.jpg,data\processed\lfw\lfw\Leonardo_DiCaprio\Leonardo_DiCaprio_0005.jpg,Leonardo_DiCaprio,Leonardo_DiCaprio,lfw,lfw,,,,,1,0.50105697,19.201145,0.49894303
data\processed\lfw\lfw\Lynn_Abraham\Lynn_Abraham_0001.jpg,data\processed\lfw\lfw\Jean-Marc_Olive\Jean-Marc_Olive_0001.jpg,Lynn_Abraham,Jean-Marc_Olive,lfw,lfw,,,,,0,0.13020146,23.826536,0.86979854
